 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1913:54 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 282.4 29.7   1914:03 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 214.0 29.7   1914:09 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 399.3 29.7   1914:21 python
 4945 guohuaj+  20   0 30.367g 0.029t  41184 R 378.4 29.9   1914:33 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 284.0 30.3   1914:41 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1914:53 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1915:05 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1915:17 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1915:29 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1915:41 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1915:53 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1916:05 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 289.0 30.9   1916:14 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 169.7 30.9   1916:19 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 100.0 30.9   1916:22 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R  99.7 30.3   1916:25 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1916:28 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1916:31 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 243.3 29.7   1916:38 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 212.0 29.7   1916:45 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 400.0 29.7   1916:57 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 389.7 29.7   1917:08 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 273.8 30.3   1917:17 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1917:29 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1917:41 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1917:53 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1918:05 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1918:17 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1918:29 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1918:41 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 334.2 30.9   1918:51 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 189.4 30.9   1918:57 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R  99.7 30.9   1919:00 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.7 30.3   1919:03 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1919:06 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R  99.7 30.3   1919:09 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 183.7 29.7   1919:14 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 255.1 29.7   1919:22 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 347.5 29.7   1919:32 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 394.3 29.7   1919:44 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 271.1 30.3   1919:52 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1920:04 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1920:16 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1920:28 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1920:40 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1920:52 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1921:04 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1921:16 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 373.0 30.9   1921:28 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 206.3 30.9   1921:34 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R  99.7 30.9   1921:37 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.7 30.3   1921:40 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1921:43 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R  99.7 30.3   1921:46 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 162.0 29.7   1921:51 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 278.4 29.7   1921:59 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 331.9 29.7   1922:09 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 388.0 29.7   1922:21 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 271.8 30.3   1922:29 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1922:41 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1922:53 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1923:05 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1923:17 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1923:29 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1923:41 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1923:53 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1924:05 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 212.3 30.9   1924:11 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 132.7 30.9   1924:15 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1924:18 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1924:21 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R  99.7 30.3   1924:24 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.3 30.3   1924:27 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 347.8 29.7   1924:38 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 228.0 29.7   1924:45 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 388.0 29.7   1924:56 python
 4945 guohuaj+  20   0 30.867g 0.029t  41184 R 363.5 30.2   1925:07 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 309.7 30.3   1925:17 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1925:29 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1925:41 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1925:53 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1926:05 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1926:17 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1926:29 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1926:41 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 272.1 30.9   1926:49 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 159.5 30.9   1926:54 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 100.0 30.9   1926:57 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1927:00 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1927:03 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1927:06 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 295.0 29.7   1927:15 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 216.6 29.7   1927:21 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 398.0 29.7   1927:33 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 388.7 29.7   1927:45 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 272.1 30.3   1927:53 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1928:05 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1928:17 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1928:29 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1928:41 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1928:53 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1929:05 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1929:17 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 319.3 30.9   1929:27 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 190.0 30.9   1929:32 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 100.0 30.9   1929:35 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1929:38 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1929:41 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1929:44 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 206.0 29.7   1929:51 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 224.3 29.7   1929:57 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 389.7 29.7   1930:09 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 388.0 29.7   1930:21 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 274.1 30.3   1930:29 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1930:41 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1930:53 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1931:05 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1931:17 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1931:29 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1931:41 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1931:53 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 322.0 30.9   1932:03 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 183.1 30.9   1932:08 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 100.0 30.9   1932:11 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R  99.7 30.3   1932:14 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.3 30.3   1932:17 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1932:20 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 194.4 29.7   1932:26 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 240.3 29.7   1932:33 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 355.5 29.7   1932:44 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 389.7 29.7   1932:56 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 274.1 30.3   1933:04 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1933:16 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1933:28 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1933:40 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1933:52 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1934:04 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1934:16 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1934:28 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 335.2 30.9   1934:38 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 197.0 30.9   1934:44 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 100.3 30.9   1934:47 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R  99.7 30.3   1934:50 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1934:53 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.3 30.3   1934:56 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 150.2 29.7   1935:01 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 289.4 29.7   1935:09 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 307.3 29.7   1935:19 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 389.4 29.7   1935:30 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 270.4 30.3   1935:38 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1935:51 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1936:03 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1936:15 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1936:27 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1936:39 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1936:51 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1937:03 python
 4945 guohuaj+  20   0 31.709g 0.029t  41184 R 391.4 30.4   1937:14 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 207.7 30.9   1937:21 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 124.3 30.9   1937:24 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 100.0 30.9   1937:27 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.7 30.3   1937:30 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R  99.7 30.3   1937:33 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1937:36 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 302.3 29.7   1937:45 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 227.6 29.7   1937:52 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 391.7 29.7   1938:04 python
 4945 guohuaj+  20   0 30.867g 0.029t  41184 R 363.1 30.1   1938:15 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 301.3 30.3   1938:24 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1938:36 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1938:48 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1939:00 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1939:12 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 398.7 30.3   1939:24 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1939:36 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1939:48 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 277.4 30.9   1939:57 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 158.8 30.9   1940:01 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 100.0 30.9   1940:04 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1940:07 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R  99.7 30.3   1940:10 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1940:13 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 227.3 29.7   1940:20 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 213.0 29.7   1940:27 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 383.7 29.7   1940:38 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 391.7 29.7   1940:50 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 275.3 30.3   1940:58 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1941:10 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1941:22 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1941:34 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1941:46 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1941:58 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1942:10 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1942:22 python
 4945 guohuaj+  20   0 31.709g 0.029t  41184 R 381.7 30.6   1942:34 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 217.6 30.9   1942:40 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 103.7 30.9   1942:43 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1942:46 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1942:49 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R  99.7 30.3   1942:52 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.3 30.3   1942:55 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 331.2 29.7   1943:05 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 246.8 29.7   1943:13 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 394.7 29.7   1943:25 python
 4945 guohuaj+  20   0 31.617g 0.029t  41184 R 294.4 30.6   1943:34 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 376.1 30.3   1943:45 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1943:57 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1944:09 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1944:21 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1944:33 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1944:45 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1944:57 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1945:09 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 217.9 30.9   1945:16 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 132.3 30.9   1945:20 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 100.0 30.9   1945:23 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R  99.7 30.3   1945:26 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1945:29 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1945:32 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 253.5 29.7   1945:39 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 209.0 29.7   1945:45 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 400.0 29.7   1945:58 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 386.7 29.7   1946:09 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 274.0 30.3   1946:17 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 398.7 30.3   1946:29 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1946:41 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1946:53 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1947:05 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1947:17 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1947:29 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1947:42 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 351.5 30.9   1947:52 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 199.3 30.9   1947:58 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 100.0 30.9   1948:01 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R  99.7 30.9   1948:04 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.3 30.3   1948:07 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1948:10 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1948:13 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1948:16 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 340.2 29.7   1948:26 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 221.3 29.7   1948:33 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 394.0 29.7   1948:45 python
 4945 guohuaj+  20   0 30.867g 0.029t  41184 R 357.1 30.1   1948:56 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 300.7 30.3   1949:05 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1949:17 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1949:29 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1949:41 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1949:53 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1950:05 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1950:17 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.0 30.3   1950:29 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 285.7 30.9   1950:37 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 174.1 30.9   1950:43 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 100.0 30.9   1950:46 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1950:49 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1950:52 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R  99.7 30.3   1950:55 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.3 30.3   1950:58 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 305.6 29.7   1951:07 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 153.7 29.7   1951:11 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 399.0 29.7   1951:23 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 391.4 29.7   1951:35 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 249.0 30.3   1951:43 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1951:55 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1952:07 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1952:19 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1952:31 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.7 30.3   1952:43 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 400.0 30.3   1952:55 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 399.3 30.3   1953:07 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 351.2 30.9   1953:17 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 194.7 30.9   1953:23 python
 4945 guohuaj+  20   0 31.709g 0.030t  41184 R 100.0 30.9   1953:26 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R  99.7 30.3   1953:29 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.3 30.3   1953:32 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R 100.0 30.3   1953:35 python
 4945 guohuaj+  20   0 31.117g 0.029t  41184 R  99.7 30.3   1953:38 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 342.0 29.7   1953:49 python
 4945 guohuaj+  20   0 30.117g 0.029t  41184 R 227.6 29.7   1953:55 python
